assessment_id,id_no,binomial,year,event_year,longitude,latitude
3012480,4836,Herichthys minckleyi,2018,2000,-102.08693000000001,26.89143
3012480,4836,Herichthys minckleyi,2018,2000,-102.122407,26.922613000000002
3012480,4836,Herichthys minckleyi,2018,2000,-102.08693000000001,26.89143
3012480,4836,Herichthys minckleyi,2018,2000,-102.122407,26.922613000000002
3012480,4836,Herichthys minckleyi,2018,2000,-102.118301,26.922988
3012480,4836,Herichthys minckleyi,2018,2000,-102.118301,26.922988
3012480,4836,Herichthys minckleyi,2018,2000,-102.122407,26.922613000000002
3012480,4836,Herichthys minckleyi,2018,2000,-102.118301,26.922988
3012480,4836,Herichthys minckleyi,2018,2000,-102.118301,26.922988
3012480,4836,Herichthys minckleyi,2018,2000,-102.08693000000001,26.89143
3012480,4836,Herichthys minckleyi,2018,2000,-102.118301,26.922988
3012480,4836,Herichthys minckleyi,2018,2001,-102.118301,26.922988
3012480,4836,Herichthys minckleyi,2018,2001,-102.08693000000001,26.89143
3012480,4836,Herichthys minckleyi,2018,2000,-102.118301,26.922988
3012480,4836,Herichthys minckleyi,2018,2001,-102.080321,26.89854
3012480,4836,Herichthys minckleyi,2018,1994,-102.016468,26.821084000000003
3012480,4836,Herichthys minckleyi,2018,2001,-102.122407,26.922613000000002
3012480,4836,Herichthys minckleyi,2018,2001,-102.122407,26.922613000000002
3012480,4836,Herichthys minckleyi,2018,2001,-102.122407,26.922613000000002
3012480,4836,Herichthys minckleyi,2018,2001,-102.122407,26.922613000000002
3012480,4836,Herichthys minckleyi,2018,2001,-102.122407,26.922613000000002
3012480,4836,Herichthys minckleyi,2018,2000,-102.122407,26.922613000000002
3012480,4836,Herichthys minckleyi,2018,2001,-102.08693000000001,26.89143
3012480,4836,Herichthys minckleyi,2018,1994,-102.138176,26.878842
3012480,4836,Herichthys minckleyi,2018,2000,-102.138176,26.878842
3012480,4836,Herichthys minckleyi,2018,1999,-102.138176,26.878842
3012480,4836,Herichthys minckleyi,2018,2000,-102.08693000000001,26.89143
3012480,4836,Herichthys minckleyi,2018,2002,-102.118301,26.922988
3012480,4836,Herichthys minckleyi,2018,2000,-102.118301,26.922988
3012480,4836,Herichthys minckleyi,2018,1966,-102.145833,26.870833
3012480,4836,Herichthys minckleyi,2018,1968,-102.08833299999999,26.946665999999997
3012480,4836,Herichthys minckleyi,2018,1968,-102.15,26.916665999999996
3012480,4836,Herichthys minckleyi,2018,1971,-102.158333,26.916665999999996
3012480,4836,Herichthys minckleyi,2018,1966,-102.143888,26.870833
3012480,4836,Herichthys minckleyi,2018,1966,-102.143888,26.870833
3012480,4836,Herichthys minckleyi,2018,1974,-102.106666,26.915
3012480,4836,Herichthys minckleyi,2018,1966,-102.136666,26.875
3012480,4836,Herichthys minckleyi,2018,1966,-102.106666,26.91
3012480,4836,Herichthys minckleyi,2018,1966,-102.106666,26.91
3012480,4836,Herichthys minckleyi,2018,1966,-102.091111,26.941665999999998
3012480,4836,Herichthys minckleyi,2018,1973,-102.158333,26.916665999999996
3012480,4836,Herichthys minckleyi,2018,1985,-102.147777,26.852221999999998
3012480,4836,Herichthys minckleyi,2018,1982,-102.133333,26.839444
3012480,4836,Herichthys minckleyi,2018,1983,-102.12,26.921666
3012480,4836,Herichthys minckleyi,2018,1984,-102.143888,26.870833
3012480,4836,Herichthys minckleyi,2018,1982,-102.133333,26.839444
3012480,4836,Herichthys minckleyi,2018,1975,-102.143888,26.870833
3012480,4836,Herichthys minckleyi,2018,1968,-102.14,26.900833000000002
3012480,4836,Herichthys minckleyi,2018,1971,-102.143888,26.870833
3012480,4836,Herichthys minckleyi,2018,1964,-102.143888,26.870833
3012480,4836,Herichthys minckleyi,2018,1964,-102.143888,26.870833
3012480,4836,Herichthys minckleyi,2018,1964,-102.155,26.9
3012480,4836,Herichthys minckleyi,2018,1964,-102.145,26.908333000000002
3012480,4836,Herichthys minckleyi,2018,1964,-102.145,26.9
3012480,4836,Herichthys minckleyi,2018,1965,-102.143888,26.870833
3012480,4836,Herichthys minckleyi,2018,1939,-102.083333,26.916666999999997
3012480,4836,Herichthys minckleyi,2018,1939,-102.083333,26.916666999999997
3012480,4836,Herichthys minckleyi,2018,1960,-102.083333,26.916666999999997
3012480,4836,Herichthys minckleyi,2018,1960,-102.083333,26.916666999999997
3012480,4836,Herichthys minckleyi,2018,1960,-102.083333,26.916666999999997
3012480,4836,Herichthys minckleyi,2018,1960,-102.083333,26.916666999999997
3012480,4836,Herichthys minckleyi,2018,1960,-102.083333,26.916666999999997
3012480,4836,Herichthys minckleyi,2018,1960,-102.083333,26.916666999999997
3012480,4836,Herichthys minckleyi,2018,1960,-102.083333,26.916666999999997
3012480,4836,Herichthys minckleyi,2018,1975,-102.083333,26.916666999999997
3012480,4836,Herichthys minckleyi,2018,1975,-102.083333,26.916666999999997
3012480,4836,Herichthys minckleyi,2018,1975,-102.083333,26.916666999999997
3012480,4836,Herichthys minckleyi,2018,1974,-102.11918100000001,26.922931
3147389,881,Allotoca maculata,2018,2006,-103.9928,20.8929
3147389,881,Allotoca maculata,2018,2016,-104.1144,20.7682
3147389,881,Allotoca maculata,2018,2006,-103.9977,20.8994
3147389,881,Allotoca maculata,2018,2015,-104.1109,20.7699
3147389,881,Allotoca maculata,2018,2010,-104.0204,20.893
3147389,881,Allotoca maculata,2018,1939,-104.1198,20.8229
3147389,881,Allotoca maculata,2018,1939,-104.1638,20.7778
3150207,9195,Girardinichthys multiradiatus,2018,2008,-99.6915,20.0035
3150207,9195,Girardinichthys multiradiatus,2018,1951,-100.412,19.3864
3150207,9195,Girardinichthys multiradiatus,2018,1980,-99.8243,20.2353
3150207,9195,Girardinichthys multiradiatus,2018,1998,-99.4934,19.1532
3150207,9195,Girardinichthys multiradiatus,2018,2017,-100.6211,19.7081
3150207,9195,Girardinichthys multiradiatus,2018,2017,-99.3157,19.0566
3150207,9195,Girardinichthys multiradiatus,2018,2006,-100.1923,20.3008
3150207,9195,Girardinichthys multiradiatus,2018,2006,-100.447,19.8835
3150258,9196,Girardinichthys viviparus,2018,1932,-98.8333,19.3333
3150258,9196,Girardinichthys viviparus,2018,1955,-99.1386,19.7456
3150258,9196,Girardinichthys viviparus,2018,2017,-98.7192,19.7877
3150258,9196,Girardinichthys viviparus,2018,2007,-99.1857,19.4227
3150258,9196,Girardinichthys viviparus,2018,2008,-98.3951,19.8748
14272233,2424,Austrocordulia leonardi,2016,2012,151.6963,-32.2425
47097611,191694,Allotoca catarinae,2018,2010,-102.01799999999999,19.415
47097611,191694,Allotoca catarinae,2018,2014,-102.0141,19.3888
47097611,191694,Allotoca catarinae,2018,2017,-102.0173,19.422
47097611,191694,Allotoca catarinae,2018,1969,-102.0834,19.3428
47097611,191694,Allotoca catarinae,2018,1997,-102.0819,19.3289
47204093,60626,Oreochromis chungruruensis,2018,2011,33.865,-9.30805556
56142559,184301,Pinheyschna waterstoni,2018,1990,37.56364,5.991691
56142559,184301,Pinheyschna waterstoni,2018,2004,36.1308388,7.303603900000001
56142559,184301,Pinheyschna waterstoni,2018,2004,36.7097,9.05058
56142559,184301,Pinheyschna waterstoni,2018,2004,36.7644,7.626
56142559,184301,Pinheyschna waterstoni,2018,2004,36.841409999999996,9.04553
56142559,184301,Pinheyschna waterstoni,2018,2004,37.43931,7.95688
56142559,184301,Pinheyschna waterstoni,2018,2004,38.61298,7.09553
56142559,184301,Pinheyschna waterstoni,2018,2004,38.817,9.717
56142559,184301,Pinheyschna waterstoni,2018,1887,39.0,8.996
56142559,184301,Pinheyschna waterstoni,2018,1887,39.75,9.633333300000002
56142559,184301,Pinheyschna waterstoni,2018,1887,39.7505,9.632242999999999
56142559,184301,Pinheyschna waterstoni,2018,1887,39.8,9.5333333
56142559,184301,Pinheyschna waterstoni,2018,1907,38.372648999999996,9.859492999999999
56142559,184301,Pinheyschna waterstoni,2018,1914,37.8431,10.3915
56142559,184301,Pinheyschna waterstoni,2018,1914,38.549644,8.977174
56142559,184301,Pinheyschna waterstoni,2018,1915,37.417,11.544
56142559,184301,Pinheyschna waterstoni,2018,1926,34.5808,10.887976
56142559,184301,Pinheyschna waterstoni,2018,1932,24.270592,12.964772
56142559,184301,Pinheyschna waterstoni,2018,1932,24.31737,13.084097
56142559,184301,Pinheyschna waterstoni,2018,1964,24.321089999999998,14.1976
56142559,184301,Pinheyschna waterstoni,2018,1971,38.755219,9.014411
56142559,184301,Pinheyschna waterstoni,2018,1971,38.765376,8.977391
56142559,184301,Pinheyschna waterstoni,2018,1973,39.18976,8.0239
58341121,57498955,Enteromius seymouri,2018,1980,33.849000000000004,-11.261
58341121,57498955,Enteromius seymouri,2018,1980,34.083,-10.632
58341121,57498955,Enteromius seymouri,2018,1976,33.602,-11.894
58341121,57498955,Enteromius seymouri,2018,1992,33.602,-11.894
58341121,57498955,Enteromius seymouri,2018,1980,33.786,-11.019
58341121,57498955,Enteromius seymouri,2018,1976,33.488,-12.272
58341121,57498955,Enteromius seymouri,2018,2010,33.488,-12.27
58341121,57498955,Enteromius seymouri,2018,1980,33.894,-11.035
60631460,155068636,Horadandia atukorali,2019,2016,79.81666700000001,7.816667
60631460,155068636,Horadandia atukorali,2019,2016,79.84827,7.2696130000000005
60631460,155068636,Horadandia atukorali,2019,2016,79.89126999999999,6.833137
60631460,155068636,Horadandia atukorali,2019,2016,80.0633,7.1519
60631460,155068636,Horadandia atukorali,2019,2016,80.15,6.733333
60631460,155068636,Horadandia atukorali,2019,2016,80.1666,6.1666
60631460,155068636,Horadandia atukorali,2019,2016,80.1833,6.1
60631460,155068636,Horadandia atukorali,2019,2016,80.316204,6.058146
60631460,155068636,Horadandia atukorali,2019,2016,80.31666700000001,6.05
60631460,155068636,Horadandia atukorali,2019,2000,80.08359399999999,6.9002740000000005
60631460,155068636,Horadandia atukorali,2019,2018,80.0666,6.6833
60631460,155068636,Horadandia atukorali,2019,2018,80.157361,6.723644999999999
60631460,155068636,Horadandia atukorali,2019,2018,80.263645,7.970477000000001
60631460,155068636,Horadandia atukorali,2019,2018,80.324738,6.249264
60631460,155068636,Horadandia atukorali,2019,2018,80.3666,6.3833
60631460,155068636,Horadandia atukorali,2019,2014,80.0,8.4166
60631460,155068636,Horadandia atukorali,2019,2015,79.91022,6.890867
60631460,155068636,Horadandia atukorali,2019,2015,79.91157199999999,6.907147999999999
60631460,155068636,Horadandia atukorali,2019,2015,79.9306,6.8716669999999995
60631460,155068636,Horadandia atukorali,2019,2015,79.94736999999999,6.8886330000000005
60631460,155068636,Horadandia atukorali,2019,2015,79.9592,6.910433
60631460,155068636,Horadandia atukorali,2019,2019,79.87204399999999,7.035558999999999
60631460,155068636,Horadandia atukorali,2019,2019,79.895358,6.833528
60631460,155068636,Horadandia atukorali,2019,2019,80.069123,6.241497
60631460,155068636,Horadandia atukorali,2019,2019,80.069812,6.893191000000001
60631460,155068636,Horadandia atukorali,2019,2019,80.088429,6.313833
60631460,155068636,Horadandia atukorali,2019,2019,80.200377,6.851605999999999
60631460,155068636,Horadandia atukorali,2019,1980,79.8825,6.7733
60631460,155068636,Horadandia atukorali,2019,1980,79.913,7.1022
60631460,155068636,Horadandia atukorali,2019,1980,79.922416,6.885712
60631460,155068636,Horadandia atukorali,2019,1980,79.9658,6.5761
60631460,155068636,Horadandia atukorali,2019,1980,79.9833,6.5
60631460,155068636,Horadandia atukorali,2019,1980,79.9941,7.0916
60631460,155068636,Horadandia atukorali,2019,1980,80.0,6.4166
60631460,155068636,Horadandia atukorali,2019,1980,80.1222,6.9702
60631460,155068636,Horadandia atukorali,2019,1980,80.1666,6.75
60631460,155068636,Horadandia atukorali,2019,1980,80.1666,6.85
60631460,155068636,Horadandia atukorali,2019,1980,80.5427,5.9486
60631460,155068636,Horadandia atukorali,2019,1991,79.883333,7.0833330000000005
60631460,155068636,Horadandia atukorali,2019,1994,80.3,6.0666
60631460,155068636,Horadandia atukorali,2019,2002,79.8833,6.8333
60631460,155068636,Horadandia atukorali,2019,2003,79.9338,6.8727
60631460,155068636,Horadandia atukorali,2019,1995,80.0144,6.7666
60631460,155068636,Horadandia atukorali,2019,2005,80.0666,6.9
60631460,155068636,Horadandia atukorali,2019,2005,79.9166,7.3333
60631460,155068636,Horadandia atukorali,2019,2005,79.9833,8.4166
60631460,155068636,Horadandia atukorali,2019,2005,80.25,8.5666
60631460,155068636,Horadandia atukorali,2019,2008,80.1833,6.1
60631460,155068636,Horadandia atukorali,2019,2008,80.3153,6.0982
60631460,155068636,Horadandia atukorali,2019,2009,80.532399,5.971087000000001
60631460,155068636,Horadandia atukorali,2019,2009,79.951592,8.396769
60631460,155068636,Horadandia atukorali,2019,1991,80.160687,6.7245289999999995
60631460,155068636,Horadandia atukorali,2019,1991,80.083333,7.116667
60631460,155068636,Horadandia atukorali,2019,2000,80.083333,6.216667
60631460,155068636,Horadandia atukorali,2019,2001,79.8666,7.0333
60631460,155068636,Horadandia atukorali,2019,2000,80.0522,6.297999999999999
60631460,155068636,Horadandia atukorali,2019,2004,79.8166,7.7166
60631460,155068636,Horadandia atukorali,2019,1999,79.8833,6.8333
60631460,155068636,Horadandia atukorali,2019,1999,79.9,8.0166
60631460,155068636,Horadandia atukorali,2019,1999,80.160687,6.7245289999999995
60631460,155068636,Horadandia atukorali,2019,1989,80.1666,6.85
60631460,155068636,Horadandia atukorali,2019,2013,80.15,6.733333
60631460,155068636,Horadandia atukorali,2019,2014,80.010561,6.867097
60631460,155068636,Horadandia atukorali,2019,2014,79.984267,7.096344
60631460,155068636,Horadandia atukorali,2019,2010,79.8583,7.0986
60631460,155068636,Horadandia atukorali,2019,2010,79.933373,6.866903999999999
60631460,155068636,Horadandia atukorali,2019,2010,79.952776,8.402842999999999
60631460,155068636,Horadandia atukorali,2019,2010,80.1833,6.1
60631460,155068636,Horadandia atukorali,2019,2010,80.190826,6.155919
60631460,155068636,Horadandia atukorali,2019,2019,79.933373,6.866903999999999
60631460,155068636,Horadandia atukorali,2019,2019,79.963004,6.67598
60631460,155068636,Horadandia atukorali,2019,2019,80.05869,7.06429
60631460,155068636,Horadandia atukorali,2019,2019,80.06416800000001,6.68433
60631460,155068636,Horadandia atukorali,2019,2019,80.160687,6.7245289999999995
60631460,155068636,Horadandia atukorali,2019,2019,80.222758,8.142526
60631460,155068636,Horadandia atukorali,2019,2019,80.24631,8.00125
60631460,155068636,Horadandia atukorali,2019,2019,80.422889,8.509139
60642525,18897,Systomus pleurotaenia,2019,2016,80.333333,6.25
60642525,18897,Systomus pleurotaenia,2019,2016,80.31010400000001,6.394005
60642525,18897,Systomus pleurotaenia,2019,2016,80.316885,6.394241
60642525,18897,Systomus pleurotaenia,2019,2016,80.330141,6.397782
60642525,18897,Systomus pleurotaenia,2019,2017,80.330088,6.245908999999999
60642525,18897,Systomus pleurotaenia,2019,2017,80.36596999999999,6.229189
60642525,18897,Systomus pleurotaenia,2019,2017,80.378757,6.271361
60642525,18897,Systomus pleurotaenia,2019,2000,80.08359399999999,6.9002740000000005
60642525,18897,Systomus pleurotaenia,2019,2016,80.44432900000001,6.342297
60642525,18897,Systomus pleurotaenia,2019,2019,80.4113,6.9944
60642525,18897,Systomus pleurotaenia,2019,2017,80.33901,6.22542
60642525,18897,Systomus pleurotaenia,2019,2017,80.34361,6.2157599999999995
60642525,18897,Systomus pleurotaenia,2019,2017,80.34956,6.2137
60642525,18897,Systomus pleurotaenia,2019,2017,80.36664,6.2295300000000005
60642525,18897,Systomus pleurotaenia,2019,1984,80.26870799999999,6.788347999999999
60642525,18897,Systomus pleurotaenia,2019,1984,80.34192,6.252797
60642525,18897,Systomus pleurotaenia,2019,1980,80.1666,6.75
60642525,18897,Systomus pleurotaenia,2019,1980,80.1666,6.85
60642525,18897,Systomus pleurotaenia,2019,1980,80.2833,6.25
60642525,18897,Systomus pleurotaenia,2019,1980,80.35,6.1
60642525,18897,Systomus pleurotaenia,2019,1980,80.3686,6.7791
60642525,18897,Systomus pleurotaenia,2019,1980,80.3991,6.6827
60642525,18897,Systomus pleurotaenia,2019,1980,80.4,6.4833
60642525,18897,Systomus pleurotaenia,2019,1980,80.5519,6.6244
60642525,18897,Systomus pleurotaenia,2019,1980,80.6116,6.4716
60642525,18897,Systomus pleurotaenia,2019,1981,80.366667,6.25
60642525,18897,Systomus pleurotaenia,2019,1991,80.3333,6.9333
60642525,18897,Systomus pleurotaenia,2019,1999,80.25,6.4666
60642525,18897,Systomus pleurotaenia,2019,2000,80.165,7.1533
60642525,18897,Systomus pleurotaenia,2019,2000,80.2,7.1333
60642525,18897,Systomus pleurotaenia,2019,2002,80.3,6.65
60642525,18897,Systomus pleurotaenia,2019,2000,80.3333,6.2333
60642525,18897,Systomus pleurotaenia,2019,1996,80.1666,6.3666
60642525,18897,Systomus pleurotaenia,2019,1996,80.2825,6.5447
60642525,18897,Systomus pleurotaenia,2019,1996,80.55,6.4833
60642525,18897,Systomus pleurotaenia,2019,1997,80.2,6.7333
60642525,18897,Systomus pleurotaenia,2019,1997,80.25,6.4666
60642525,18897,Systomus pleurotaenia,2019,1997,80.4244,6.25
60642525,18897,Systomus pleurotaenia,2019,1997,80.4666,6.3666
60642525,18897,Systomus pleurotaenia,2019,1997,80.4833,6.75
60642525,18897,Systomus pleurotaenia,2019,2003,80.366667,6.25
60642525,18897,Systomus pleurotaenia,2019,2006,80.1833,6.9166
60642525,18897,Systomus pleurotaenia,2019,1997,80.4333,6.8333
60642525,18897,Systomus pleurotaenia,2019,2003,80.216667,6.65
60642525,18897,Systomus pleurotaenia,2019,2004,80.3333,6.9333
60642525,18897,Systomus pleurotaenia,2019,2004,80.3666,6.9166
60642525,18897,Systomus pleurotaenia,2019,2007,80.42094200000001,6.826274000000001
60642525,18897,Systomus pleurotaenia,2019,2008,80.366667,6.25
60642525,18897,Systomus pleurotaenia,2019,2008,80.487219,6.364892
60642525,18897,Systomus pleurotaenia,2019,2009,80.416667,6.183333
60642525,18897,Systomus pleurotaenia,2019,2009,80.48039399999999,6.32205
60642525,18897,Systomus pleurotaenia,2019,2009,80.6014,6.108606
60642525,18897,Systomus pleurotaenia,2019,1994,80.4333,6.7333
60642525,18897,Systomus pleurotaenia,2019,1999,80.1666,6.75
60642525,18897,Systomus pleurotaenia,2019,1989,80.1666,6.85
60642525,18897,Systomus pleurotaenia,2019,1992,80.2833,6.6166
60642525,18897,Systomus pleurotaenia,2019,2011,80.4813,6.649583
60642525,18897,Systomus pleurotaenia,2019,2012,80.59418333,6.6201
60642525,18897,Systomus pleurotaenia,2019,2012,80.61805,6.564617
60642525,18897,Systomus pleurotaenia,2019,2010,80.233333,6.516667
60642525,18897,Systomus pleurotaenia,2019,2010,80.2825,6.5447
60642525,18897,Systomus pleurotaenia,2019,2010,80.366667,6.25
60642525,18897,Systomus pleurotaenia,2019,2010,80.416667,6.183333
60642525,18897,Systomus pleurotaenia,2019,2010,80.466394,6.415878
60642525,18897,Systomus pleurotaenia,2019,2019,80.188404,6.759547
60642525,18897,Systomus pleurotaenia,2019,2019,80.21091,7.130889999999999
60642525,18897,Systomus pleurotaenia,2019,2019,80.28813000000001,6.964917
60642525,18897,Systomus pleurotaenia,2019,2019,80.2901,6.5382
60642525,18897,Systomus pleurotaenia,2019,2019,80.326824,6.454484
60642525,18897,Systomus pleurotaenia,2019,2019,80.350564,6.908898
60642525,18897,Systomus pleurotaenia,2019,2019,80.36664,6.2295300000000005
60642525,18897,Systomus pleurotaenia,2019,2019,80.4022,6.2668
60642525,18897,Systomus pleurotaenia,2019,2019,80.43333299999999,6.75
60642525,18897,Systomus pleurotaenia,2019,2019,80.52483000000001,6.3615
60642525,18897,Systomus pleurotaenia,2019,2019,80.544,6.2949
60642525,18897,Systomus pleurotaenia,2019,2019,80.59908,6.48874
60642525,18897,Systomus pleurotaenia,2019,2019,80.6193,6.1895
60642525,18897,Systomus pleurotaenia,2019,2010,80.366667,6.25
72725790,60287,Calopteryx exul,2018,2002,8.737419000000001,36.6909078
72725790,60287,Calopteryx exul,2018,2003,-5.3923971,35.429719299999995
72725790,60287,Calopteryx exul,2018,2003,-5.3616789,35.5585961
72725790,60287,Calopteryx exul,2018,2003,-5.3081038000000005,35.1938422
72725790,60287,Calopteryx exul,2018,2003,-5.285099400000001,35.1168956
72725790,60287,Calopteryx exul,2018,2003,8.737419000000001,36.6909078
72725790,60287,Calopteryx exul,2018,2005,-5.2887830000000005,35.118423
72725790,60287,Calopteryx exul,2018,2007,-5.410987,33.0661207
72725790,60287,Calopteryx exul,2018,2007,7.3086682000000005,36.441908000000005
72725790,60287,Calopteryx exul,2018,2007,7.3100142,36.2411001
72725790,60287,Calopteryx exul,2018,2007,7.31089,36.44277
72725790,60287,Calopteryx exul,2018,2007,7.31969,36.22596
72725790,60287,Calopteryx exul,2018,2007,7.33965,36.46139
72725790,60287,Calopteryx exul,2018,2007,7.3853192,36.4733006
72725790,60287,Calopteryx exul,2018,2007,7.617748599999999,36.41716339999999
72725790,60287,Calopteryx exul,2018,2009,9.04969,36.80174
72725790,60287,Calopteryx exul,2018,2009,9.113731800000002,36.902453
72725790,60287,Calopteryx exul,2018,1840,6.613511999999999,36.345514
72725790,60287,Calopteryx exul,2018,1871,6.2628537,35.4879941
72725790,60287,Calopteryx exul,2018,1884,2.7643805,36.3583669
72725790,60287,Calopteryx exul,2018,1901,6.613511999999999,36.345514
72725790,60287,Calopteryx exul,2018,1901,6.654967699999999,36.3285801
72725790,60287,Calopteryx exul,2018,1904,-1.3430587999999999,34.6359078
72725790,60287,Calopteryx exul,2018,1910,3.1203583,36.706744
72725790,60287,Calopteryx exul,2018,1910,6.6136505,36.140609000000005
72725790,60287,Calopteryx exul,2018,1971,-4.9512035,32.884506
72725790,60287,Calopteryx exul,2018,1976,8.699270199999999,36.643252000000004
72725790,60287,Calopteryx exul,2018,1983,-5.3128225,35.19854829999999
72725790,60287,Calopteryx exul,2018,1984,-5.410987,33.0661207
72725790,60287,Calopteryx exul,2018,1984,-5.3128225,35.19854829999999
72725790,60287,Calopteryx exul,2018,1984,-5.114456,33.5509777
72725790,60287,Calopteryx exul,2018,1984,-5.0717848,33.176674199999994
72725790,60287,Calopteryx exul,2018,1984,-4.925612999999999,34.642891
72725790,60287,Calopteryx exul,2018,1984,-4.9216063,34.0698348
72725790,60287,Calopteryx exul,2018,1985,-5.0717848,33.176674199999994
72725790,60287,Calopteryx exul,2018,1985,-4.9216063,34.0698348
72725790,60287,Calopteryx exul,2018,1985,-4.5724114,34.093255600000006
72725790,60287,Calopteryx exul,2018,1985,-4.3874870999999995,32.0700359
72725790,60287,Calopteryx exul,2018,1985,-2.0507902,34.5023385
72725790,60287,Calopteryx exul,2018,1987,9.4330867,36.7333713
72725790,60287,Calopteryx exul,2018,1988,9.3673073,36.8159333
72725790,60287,Calopteryx exul,2018,1988,9.3943367,36.7045687
72725790,60287,Calopteryx exul,2018,1989,-5.9664668,31.465473100000004
72725790,60287,Calopteryx exul,2018,1989,-5.410987,33.0661207
72725790,60287,Calopteryx exul,2018,1989,-5.0717848,33.176674199999994
72725790,60287,Calopteryx exul,2018,1989,-4.5724114,34.093255600000006
72725790,60287,Calopteryx exul,2018,1996,-5.7909319,33.2303907
72725790,60287,Calopteryx exul,2018,1996,-5.2346159000000005,33.4532855
72725790,60287,Calopteryx exul,2018,1998,8.737419000000001,36.6909078
72725790,60287,Calopteryx exul,2018,1998,9.0941356,36.9582033
75437856,59947,Oreocnemis phoenix,2018,1970,35.64128,-15.902560000000001
75437856,59947,Oreocnemis phoenix,2018,1970,35.65,-15.9833
75437856,59947,Oreocnemis phoenix,2018,1970,35.6515,-15.947000000000001
75437856,59947,Oreocnemis phoenix,2018,1970,35.668205,-15.883989000000001
75437856,59947,Oreocnemis phoenix,2018,1972,35.54,-15.91
75437856,59947,Oreocnemis phoenix,2018,1976,35.59214,-15.88994
75437856,59947,Oreocnemis phoenix,2018,1976,35.6088,-15.8807
75437856,59947,Oreocnemis phoenix,2018,1976,35.62175,-15.87643
75437856,59947,Oreocnemis phoenix,2018,2001,35.485,-15.95
75437856,59947,Oreocnemis phoenix,2018,2001,35.5205,-15.9368
75437856,59947,Oreocnemis phoenix,2018,2001,35.5253,-15.9787
75437856,59947,Oreocnemis phoenix,2018,2001,35.5428,-15.9708
75437856,59947,Oreocnemis phoenix,2018,2001,35.56,-15.97
75437856,59947,Oreocnemis phoenix,2018,2001,35.5688,-15.9955
75437856,59947,Oreocnemis phoenix,2018,2001,35.58,-15.9
75437856,59947,Oreocnemis phoenix,2018,2001,35.59333,-15.923
75437856,59947,Oreocnemis phoenix,2018,2002,35.5428,-15.9708
75508274,4731,Chlorolestes apricans,2018,2004,27.43,-32.57
75508274,4731,Chlorolestes apricans,2018,2006,27.386255,-32.632948999999996
75508274,4731,Chlorolestes apricans,2018,2006,27.403000000000002,-32.573
75508274,4731,Chlorolestes apricans,2018,2006,27.43,-32.591
75508274,4731,Chlorolestes apricans,2018,2006,27.43276,-32.5697
75508274,4731,Chlorolestes apricans,2018,2006,27.451083,-32.60655
75508274,4731,Chlorolestes apricans,2018,2008,27.451909999999998,-32.59899
75508274,4731,Chlorolestes apricans,2018,2012,26.94081277,-32.59586764
75508274,4731,Chlorolestes apricans,2018,2012,26.94086105,-32.59591736
75508274,4731,Chlorolestes apricans,2018,2012,26.949,-32.599000000000004
75508274,4731,Chlorolestes apricans,2018,2014,26.940820000000002,-32.59604
75508274,4731,Chlorolestes apricans,2018,2014,26.94475,-32.50922
75508274,4731,Chlorolestes apricans,2018,1973,26.28333333,-32.31666667
75508274,4731,Chlorolestes apricans,2018,1973,26.51666667,-32.46666667
75508274,4731,Chlorolestes apricans,2018,1973,26.88333333,-32.7
75508274,4731,Chlorolestes apricans,2018,1973,26.9,-32.58333333
75508274,4731,Chlorolestes apricans,2018,1973,26.91666667,-32.36666667
75508274,4731,Chlorolestes apricans,2018,1973,26.93333333,-32.63333333
75508274,4731,Chlorolestes apricans,2018,1973,26.96666667,-32.51666667
75508274,4731,Chlorolestes apricans,2018,1973,26.98333333,-32.56666667
75508274,4731,Chlorolestes apricans,2018,1973,27.35,-32.65
75508274,4731,Chlorolestes apricans,2018,1973,27.4167,-32.5667
75508274,4731,Chlorolestes apricans,2018,1993,27.36666667,-32.31666667
75508274,4731,Chlorolestes apricans,2018,1993,27.43,-32.57
75508274,4731,Chlorolestes apricans,2018,1996,27.43,-32.57
75519665,13257,Spesbona angusta,2018,2003,19.158,-33.925
75519665,13257,Spesbona angusta,2018,2003,19.2,-33.95
75519665,13257,Spesbona angusta,2018,2005,19.18333333,-34.0
75519665,13257,Spesbona angusta,2018,2006,19.2,-33.95
75519665,13257,Spesbona angusta,2018,2013,19.154706,-33.94201062
75519665,13257,Spesbona angusta,2018,2013,19.173921,-33.976558000000004
75519665,13257,Spesbona angusta,2018,2013,19.175,-33.97
75519665,13257,Spesbona angusta,2018,2013,19.18135643,-33.98835627
75519665,13257,Spesbona angusta,2018,1920,19.3,-33.35
76020339,42840,Metacnemis valida,2018,1996,27.41666667,-32.6
76020339,42840,Metacnemis valida,2018,1996,27.43,-32.57
76020339,42840,Metacnemis valida,2018,2001,27.65166667,-32.85277778
76020339,42840,Metacnemis valida,2018,2001,27.65555556,-32.84083333
76020339,42840,Metacnemis valida,2018,2002,26.49361111,-33.39361111
76020339,42840,Metacnemis valida,2018,2002,27.65166667,-32.85277778
76020339,42840,Metacnemis valida,2018,2002,27.65555556,-32.84083333
76020339,42840,Metacnemis valida,2018,2006,27.451083,-32.60655
76020339,42840,Metacnemis valida,2018,2012,27.43276,-32.5697
76020339,42840,Metacnemis valida,2018,2012,27.45223492,-32.59937469
76020339,42840,Metacnemis valida,2018,2014,26.94727,-32.4845
